"ID","ADDRESS","CITY","STATE","ZIP","ListPrice","BEDS","BATHS","LOCATION","SQFT","LotSize","YearBuilt","ParkingSpots","HasGarage","DOM","LastSaleDate","SoldPrev","Realty","LATITUDE","LONGITUDE","ShortSale"
4440609,"2914 N 4th St","Minneapolis","MN",55411,165000,5,"2,5","Hawthorne",2200,6534,1900,2,"Garage",7,,"N","Keller Williams Integrity","45,010025","-93,284454","N"
4438477,"2914 Queen Ave N","Minneapolis","MN",55411,57500,3,1,"Jordan",1271,4791,1914,2,"Garage",15,29/1/2010,"Y","Pentagon Realty","45,01009","-93,309135","N"
4437599,"2920 Bryant Ave N","Minneapolis","MN",55411,63000,4,1,"Hawthorne",1522,4791,1908,2,"Garage",20,,"N","RE/MAX Results","45,010216","-93,290161","N"
4439150,"2924 37th Ave S","Minneapolis","MN",55406,284900,3,"1,5","Longfellow",1560,5227,1910,2,"Garage",13,,"N","Lakes Area Realty - South","44,949318","-93,219467","N"
4399584,"293 Sidney St W","St. Paul","MN",55107,139990,2,"1,75","West Side",1050,4791,1924,2,"Garage",137,,"N","RE/MAX Results","44,923874","-93,098083","N"
4428941,"2930 Cleveland St NE","Minneapolis","MN",55418,215000,4,2,"Waite Park",1561,5227,1941,1,"Garage",72,17/12/2012,"Y","Keller Williams Classic Realty NW","45,02137","-93,231079","N"
4434538,"2931 Fremont Ave N","Minneapolis","MN",55411,134900,5,"2,5","Jordan",1819,7405,1889,2,"Garage",44,30/5/2008,"Y","RE/MAX Results","45,010544","-93,295929","N"
4439121,"2938 Knox Ave N","Minneapolis","MN",55411,99900,3,1,"Jordan",1148,4791,1927,1,"Garage",13,28/8/2013,"Y","RE/MAX Results","45,010723","-93,301537","N"
4429747,"2954 Cleveland St NE","Minneapolis","MN",55418,159900,2,1,"Waite Park",944,5227,1932,1,"Garage",70,,"N","Minnesota REO Group LLC","45,022026","-93,231079","N"
4396130,"2954 Dupont Ave N","Minneapolis","MN",55411,125000,4,3,"Hawthorne",2174,7840,1891,2,"Garage",137,,"N","CENTURY 21 MarketLink Realty","45,011108","-93,292686","Y"
4439646,"296 Lafond Ave","St. Paul","MN",55103,149900,5,"1,75","Thomas-Dale (Frogtown)",1791,3920,1888,1,"Garage",11,,"N","RE/MAX Results","44,960278","-93,112579","N"
4436432,"3007 Grand St NE","Minneapolis","MN",55418,104900,3,2,"Marshall Terrace",1388,5227,1921,1,"Garage",33,,"N","RE/MAX Results","45,022533","-93,269981","N"
4420339,"3017 James Ave S","Minneapolis","MN",55408,484900,4,2,"ECCO",1961,6098,1900,2,"Garage",105,,"N","Edina Realty, Inc.","44,947693","-93,303032","N"
4423945,"302 Sidney St E","St. Paul","MN",55107,159900,3,"1,75","West Side",1492,5227,1981,2,"Garage",92,,"N","Housing Hub","44,923698","-93,072784","N"
4441000,"3021 Park Ave S","Minneapolis","MN",55407,229900,5,"3,25","Central",3676,4791,1900,2,"Garage",5,26/11/2010,"Y","Coldwell Banker Burnet","44,947643","-93,264793","N"
4414258,"3025 33rd Ave S","Minneapolis","MN",55406,109900,2,"1,25","Longfellow",1066,5662,1913,3,"Garage",119,,"N","Coldwell Banker Burnet","44,947525","-93,223946","N"
4365171,"3026 Oliver Ave N","Minneapolis","MN",55411,68000,2,1,"Jordan",996,5227,1914,1,"Garage",137,,"N","Midwest Realty Group, LLC","45,012253","-93,30661","Y"
4438046,"3027 Newton Ave N","Minneapolis","MN",55411,89900,2,"1,5","Jordan",1610,5227,1900,1,"Garage",18,,"N","RE/MAX Results","45,012249","-93,306061","N"
4432544,"303 Hazelwood St","St. Paul","MN",55106,94900,3,1,"Battle Creek-Highwood",1056,5227,1951,0,"No Garage",57,,"N","RE/MAX Results","44,950584","-93,035042","N"
4437751,"3036 Tyler St NE","Minneapolis","MN",55418,124900,2,1,"Audubon Park",1000,4356,1927,1,"Garage",19,,"N","Counselor Realty, Inc.","45,023315","-93,246414","N"
4440080,"3049 Lincoln St NE","Minneapolis","MN",55418,335000,4,2,"Audubon Park",2257,5662,1927,2,"Garage",8,29/11/2012,"Y","Johansson Realty Inc","45,023701","-93,238029","N"
4440695,"3055 Arthur St NE","Minneapolis","MN",55418,259900,3,"2,5","Waite Park",1836,9583,1941,4,"Garage",6,,"N","Edina Realty, Inc.","45,023869","-93,231621","N"
4439034,"3105 44th Ave S","Minneapolis","MN",55406,160000,2,1,"Cooper",992,6534,1922,1,"Garage",13,,"N","Edina Realty, Inc.","44,946503","-93,209663","Y"
4430544,"3111 42nd Ave S","Minneapolis","MN",55406,224900,4,"1,5","Cooper",1260,6534,1916,2,"Garage",65,,"N","Lynden Realty, Ltd.","44,946362","-93,212341","N"
4440184,"3112 39th Ave S","Minneapolis","MN",55406,164500,2,1,"Cooper",860,5227,1909,1,"Garage",8,6/11/2008,"Y","Edina Realty, Inc.","44,946323","-93,216919","N"
4391579,"3112 Chicago Ave","Minneapolis","MN",55407,124900,2,1,"Central",1040,4791,1900,1,"Garage",137,28/5/2010,"Y","Coldwell Banker Burnet","44,946156","-93,263039","N"
4436839,"3113 Central Ave NE","Minneapolis","MN",55418,199000,5,2,"Audubon Park",2144,4791,1980,2,"Garage",27,6/9/2013,"Y","Bridge Realty, LLC","45,024487","-93,246925","N"
4436845,"3115 44th Ave S","Minneapolis","MN",55406,235900,3,1,"Cooper",1344,6534,1925,2,"Garage",27,,"N","Edina Realty, Inc.","44,946232","-93,209663","N"
4434946,"3115 Humboldt Ave N","Minneapolis","MN",55411,39959,4,"1,5","Jordan",2480,5227,1909,2,"Garage",41,,"N","RE/MAX Results","45,012665","-93,298477","N"
4417382,"312 25th Ave N","Minneapolis","MN",55411,25450,3,"1,75","Hawthorne",1762,3484,1900,1,"Garage",113,,"N","RE/MAX Specialists","45,005005","-93,284035","N"
4441048,"3131 50th St E","Minneapolis","MN",55417,199900,3,1,"Keewaydin",1221,5227,1925,2,"Garage",5,12/6/2013,"Y","Coldwell Banker Burnet","44,912312","-93,2257","N"
4431230,"3142 Stinson Blvd NE","Minneapolis","MN",55418,219900,3,"1,75","Waite Park",1272,4791,1948,2,"Garage",63,24/6/2008,"Y","Coldwell Banker Burnet","45,025356","-93,227257","N"
4426953,"3143 Johnson St NE","Minneapolis","MN",55418,195000,3,1,"Waite Park",1512,5227,1950,2,"Garage",82,,"N","Edina Realty, Inc.","45,025303","-93,23674","N"
4431933,"3149 15th Ave S","Minneapolis","MN",55407,169900,3,1,"Powderhorn Park",1198,3484,1900,2,"Garage",57,28/6/2013,"Y","Coldwell Banker Burnet","44,945126","-93,253418","N"
4431871,"3153 22nd Ave S","Minneapolis","MN",55407,210000,3,"1,5","Corcoran",1465,5662,1913,2,"Garage",57,13/9/2012,"Y","Counselor Realty, Inc","44,945045","-93,240211","N"
4432398,"3153 41st Ave S","Minneapolis","MN",55406,215000,3,"1,5","Cooper",1716,,1920,2,"Garage",57,7/11/2007,"Y","Lakes Sotheby's International","44,945229","-93,213638","Y"
4440521,"3153 45th Ave S","Minneapolis","MN",55406,219900,2,1,"Cooper",1003,3484,1939,1,"Garage",7,,"N","Coldwell Banker Burnet","44,945229","-93,208435","N"
4440602,"319 Etna St","St. Paul","MN",55106,184900,3,1,"Dayton's Bluff",1020,10890,2004,2,"Garage",7,,"N","Home Realty of Minnesota, Inc.","44,950218","-93,041665","N"
4409425,"3205 S Aldrich Ave","Minneapolis","MN",55408,389900,5,"3,25","CARAG",2170,5227,1908,1,"Garage",137,22/5/2012,"Y","Dwell RE, Inc","44,94445","-93,28907","N"
4436728,"3206 Johnson St NE","Minneapolis","MN",55418,119000,2,1,"Waite Park",1109,,1950,1,"Garage",29,,"N","The Ewing Group, LLC","45,026104","-93,23748","N"
4434613,"3214 Girard Ave N","Minneapolis","MN",55412,72000,4,1,"Folwell",1812,5662,1908,2,"Garage",43,20/5/2009,"Y","Bridge Realty","45,013695","-93,296478","N"
4431890,"3215 Johnson St NE","Minneapolis","MN",55418,164900,3,1,"Waite Park",1116,5227,1951,1,"Garage",57,,"N","Select Assoc. Realty","45,02631","-93,236732","N"
4410040,"3219 Dupont Ave N","Minneapolis","MN",55412,69900,3,1,"Folwell",1198,4791,1922,2,"Garage",136,,"N","Realty World Midwest","45,013798","-93,293411","N"
4376977,"3221 E Calhoun Pkwy","Minneapolis","MN",55408,895000,4,"2,75","ECCO",2562,11761,1907,2,"Garage",137,29/11/2007,"Y","Coldwell Banker Burnet","44,943996","-93,303368","N"
4420953,"3222 Bryant Ave N","Minneapolis","MN",55412,71900,2,1,"McKinley",744,,1916,1,"Garage",104,,"N","TLC Real Estate LLC","45,013905","-93,290176","N"
4434616,"3227 Johnson St NE","Minneapolis","MN",55418,174900,2,1,,1307,4791,1950,2,"Garage",43,,"N","Keller Williams Integrity",,,"N"
4428184,"3227 Logan Ave N","Minneapolis","MN",55412,89900,3,1,"Folwell",1134,5227,1953,1,"Garage",77,19/11/2012,"Y","Talbot Realty","45,014034","-93,303551","N"
4427556,"3228 46th Ave S","Minneapolis","MN",55406,214900,3,2,"Cooper",1344,4356,1916,1,"Garage",77,16/7/2013,"Y","One Source Realty","44,944164","-93,207932","N"
4435478,"3229 Sheridan Ave N","Minneapolis","MN",55412,88372,2,1,"Cleveland",730,4791,1918,1,"Garage",39,15/11/2013,"Y","RE/MAX Advisors","45,014137","-93,312408","N"
4425965,"3235 Newton Ave N","Minneapolis","MN",55412,35000,1,1,"Folwell",768,4791,1913,2,"Garage",85,,"N","Twin Oaks Realty, Inc","45,014343","-93,306076","N"
4434629,"3238 Upton Ave N","Minneapolis","MN",55412,65000,2,1,"Cleveland",986,5227,1926,1,"Garage",43,,"N","RE/MAX Results","45,014397","-93,314247","N"
4422268,"3244 30th Ave S","Minneapolis","MN",55406,149900,3,1,"Longfellow",1843,6969,1918,3,"Garage",98,,"N","Edina Realty, Inc.","44,943542","-93,228867","Y"
4435355,"3245 40th Ave S","Minneapolis","MN",55406,169900,2,1,"Cooper",824,4791,1925,2,"Garage",40,20/12/2007,"Y","Coldwell Banker Burnet","44,943726","-93,214928","N"
4426594,"3245 Sheridan Ave N","Minneapolis","MN",55412,84900,3,"1,5","Cleveland",1756,5227,1930,1,"Garage",83,,"N","The Realty House","45,01458","-93,312408","N"
4420929,"3246 Colfax Ave N","Minneapolis","MN",55412,48500,1,1,"McKinley",833,5662,1920,2,"Garage",104,4/8/2009,"Y","Bridge Realty","45,014652","-93,291428","N"
4428789,"3261 Hayes St NE","Minneapolis","MN",55418,175000,3,1,"Waite Park",997,5227,1922,2,"Garage",75,31/3/2009,"Y","Edina Realty, Inc.","45,027542","-93,234184","N"
4430925,"3301 4th Ave S","Minneapolis","MN",55408,150900,3,"2,5","Central",1456,5662,1979,2,"Garage",64,,"N","Coldwell Banker Burnet","44,94302","-93,269867","Y"
4388070,"3301 Knox Ave N","Minneapolis","MN",55412,64900,3,1,"Folwell",1350,6098,1928,1,"Garage",137,,"N","RE/MAX Results","45,015152","-93,302277","Y"
4396490,"3305 33rd Ave S","Minneapolis","MN",55406,139900,3,1,"Longfellow",1460,4356,1924,1,"Garage",137,,"N","RE/MAX Specialists","44,942924","-93,224007","Y"
4436729,"3311 E 52nd St","Minneapolis","MN",55417,174900,4,"2,75","Keewaydin",1760,4791,1941,1,"Garage",29,,"N","RE/MAX Results","44,908764","-93,223701","N"
4436325,"3315 Colfax Ave N","Minneapolis","MN",55412,104900,3,2,"McKinley",1252,6534,1922,4,"Garage",33,2/5/2013,"Y","RE/MAX Results","45,015465","-93,292152","N"
4427674,"332 Saint Clair Ave","St. Paul","MN",55102,119900,5,2,"West Seventh",1355,6534,1887,1,"No Garage",77,,"N","RE/MAX Results","44,933987","-93,113647","N"
4435811,"3322 Arthur St NE","Minneapolis","MN",55418,179900,2,"1,5","Waite Park",1140,7840,1952,2,"Garage",36,,"N","Edina Realty, Inc.","45,028439","-93,232262","N"
4440210,"3322 Irving Ave N","Minneapolis","MN",55412,89900,2,1,"Folwell",1094,5227,1923,1,"Garage",8,15/8/2012,"Y","Century 21 Pastrana, Inc","45,015713","-93,299019","N"
4422810,"3322 Morgan Ave N","Minneapolis","MN",55412,149900,3,2,"Folwell",2006,5227,1912,2,"Garage",97,7/1/2011,"Y","RE/MAX Results","45,015743","-93,304092","N"
4424182,"3326 Sheridan Ave N","Minneapolis","MN",55412,96900,4,"1,75","Cleveland",1679,5227,1947,3,"Garage",92,15/5/2008,"Y","RE/MAX Results","45,015839","-93,311691","N"
4441602,"3327 Aldrich Ave N","Minneapolis","MN",55412,89900,2,1,"McKinley",1187,5227,1895,1,"Garage",1,12/11/2013,"Y","Counselor Realty, Inc.","45,015793","-93,289635","N"
4400558,"3330 Humboldt Ave S","Minneapolis","MN",55408,339000,3,1,"ECCO",1680,5227,1900,2,"Garage",137,,"N","Edina Realty, Inc.","44,942142","-93,301247","N"
4404128,"3330 Upton Ave N","Minneapolis","MN",55412,125000,2,1,"Cleveland",1372,5227,1924,2,"Garage",137,,"N","TheMLSonline.com, Inc.","45,015953","-93,314247","N"
4432940,"3334 Irving Ave N","Minneapolis","MN",55412,109900,3,2,"Folwell",1632,5662,1930,2,"Garage",52,,"N","Enterra Realty","45,01606","-93,299019","N"
4439125,"3338 N 6th St","Minneapolis","MN",55412,75000,3,1,"McKinley",1132,7405,1913,2,"Garage",13,,"N","Weichert Realtors, MN Real Estate Options","45,01614","-93,286057","N"
4441668,"3342 Morgan Ave N","Minneapolis","MN",55412,69500,2,1,"Folwell",1564,,1948,2,"Garage",1,,"N","Edina Realty, Inc.","45,016319","-93,304092","N"
4441239,"3346 Holmes Ave S","Minneapolis","MN",55408,749000,5,"3,25","ECCO",2879,4791,1910,2,"Garage",4,22/5/2013,"Y","Coldwell Banker Burnet","44,941494","-93,299973","N"
4437706,"3347 Bryant Ave N","Minneapolis","MN",55412,99900,3,"1,25","McKinley",1442,5662,1917,1,"Garage",20,,"N","Lakes Area Realty","45,01643","-93,290901","N"
4391714,"3350 Humboldt Ave N","Minneapolis","MN",55412,122000,3,1,"Folwell",1346,5662,1933,5,"Garage",137,,"N","Realty Executives Top Results","45,016613","-93,297745","Y"
4432298,"3357 Buchanan St NE","Minneapolis","MN",55418,224900,4,2,"Waite Park",1915,10454,1946,3,"Garage",57,,"N","Edina Realty, Inc.","45,029263","-93,239311","N"
4423285,"3358 Polk St NE","Minneapolis","MN",55418,158900,3,"1,75","Waite Park",2300,5227,1965,2,"Garage",96,,"N","Edina Realty, Inc.","45,029285","-93,245148","N"
4438044,"337 Saratoga St S","St. Paul","MN",55105,389900,4,"2,25","Macalester-Groveland",2018,6098,1995,2,"Garage",18,,"N","Coldwell Banker Burnet","44,931324","-93,164841","N"
4196060,"34 Kenwood Pkwy","St. Paul","MN",55105,2990000,4,4,"Summit Hill",6293,34848,1925,7,"Garage",137,,"N","Edina Realty, Inc.","44,935539","-93,126999","N"
4405669,"3404 Snelling Ave","Minneapolis","MN",55406,99900,3,1,"Howe",1134,5662,1902,2,"Garage",137,,"N","Edina Realty, Inc.","44,941032","-93,231148","N"
4429280,"3406 E 24th St","Minneapolis","MN",55406,399900,3,3,"Seward",2888,3920,1906,1,"Garage",71,,"N","Keller Williams Integrity","44,959381","-93,222046","N"
4417484,"3406 Garfield Ave S","Minneapolis","MN",55408,299900,3,"1,5","Lyndale",1402,5227,1904,3,"Garage",113,29/7/2009,"Y","RE/MAX Results","44,940964","-93,287231","N"
4436730,"3409 Cedar Ave S","Minneapolis","MN",55407,76900,2,1,"Corcoran",1125,6098,1900,1,"Garage",29,,"N","The Ewing Group, LLC","44,94091","-93,246986","N"
4441291,"3410 Logan Ave N","Minneapolis","MN",55412,79900,4,1,"Folwell",1280,4791,1909,2,"Garage",3,15/2/2011,"Y","National Realty Guild","45,017178","-93,302811","N"
4414974,"3411 Cleveland St NE","Minneapolis","MN",55418,234900,3,"1,75","Waite Park",1841,6534,1961,1,"Garage",119,12/8/2009,"Y","Edina Realty, Inc.","45,029888","-93,230478","N"
4415192,"3411 Queen Ave N","Minneapolis","MN",55412,57900,2,1,"Cleveland",550,5662,1925,1,"Garage",119,28/4/2008,"Y","Coldwell Banker Burnet","45,017239","-93,309891","N"
4343919,"3412 Columbus Ave","Minneapolis","MN",55407,205000,3,"2,25","Central",1651,5662,2013,2,"Garage",137,,"N","Counselor Realty, Inc","44,940784","-93,264191","N"
4350300,"3418 Logan Ave N","Minneapolis","MN",55412,80000,3,1,"Folwell",1240,4791,1926,2,"Garage",137,15/8/2008,"Y","Coldwell Banker Burnet","45,017391","-93,302818","N"
4419038,"3419 Irving Ave N","Minneapolis","MN",55412,84900,3,1,"Folwell",1234,5227,1925,1,"Garage",110,,"N","Keller Williams Integrity","45,017368","-93,299736","N"
4431257,"3427 Newton Ave N","Minneapolis","MN",55412,79900,3,"1,75","Folwell",1325,4791,1921,2,"Garage",63,,"N","RE/MAX Advantage Plus","45,017628","-93,306084","N"
4413261,"3430 James Ave N","Minneapolis","MN",55412,124900,3,"1,75","Folwell",1254,5227,1893,1,"Garage",119,,"N","RES Realty","45,0177","-93,30027","N"
4398288,"3434 40th Ave S","Minneapolis","MN",55406,135000,2,"0,75","Howe",750,4791,1912,1,"Garage",137,28/1/2010,"Y","Edina Realty, Inc.","44,940208","-93,215668","N"
4432985,"3435 Elliot Ave","Minneapolis","MN",55407,184900,4,2,"Powderhorn Park",1594,4791,1906,0,"No Garage",51,7/5/2013,"Y","RE/MAX Results","44,940292","-93,260941","N"
4433750,"3435 Thomas Ave N","Minneapolis","MN",55412,94900,4,"1,75","Cleveland",1326,5227,1924,1,"Garage",48,15/5/2008,"Y","Prime Real Estate Inc","45,017899","-93,313705","N"
4433331,"3439 McKinley St NE","Minneapolis","MN",55418,239900,3,"1,75","Waite Park",1736,8276,1950,2,"Garage",50,28/10/2011,"Y","Keller Williams Premier Realty","45,030777","-93,227814","N"
4431254,"3441 17th Ave S","Minneapolis","MN",55407,175000,3,"2,25","Powderhorn Park",1828,5662,1910,2,"Garage",63,,"N","Edina Realty, Inc.","44,939941","-93,249504","N"
4423060,"3442 Emerson Ave N","Minneapolis","MN",55412,64900,5,1,"Folwell",1320,5662,1912,2,"Garage",96,17/10/2007,"Y","Re/Max Prodigy","45,017998","-93,293961","N"
4438302,"3443 Russell Ave N","Minneapolis","MN",55412,119900,2,1,"Cleveland",786,4791,1940,2,"Garage",16,26/8/2009,"Y","Coldwell Banker Burnet","45,018089","-93,311165","N"
4430338,"3446 James Ave N","Minneapolis","MN",55412,128900,3,"1,75","Folwell",1200,5227,1926,3,"Garage",68,6/11/2009,"Y","Keller Williams Premier Realty","45,018135","-93,300262","N"
4438606,"3448 3rd Ave S","Minneapolis","MN",55408,159786,3,"1,75","Central",1480,5227,1912,1,"Garage",15,28/6/2012,"Y","RE/MAX Results","44,9398","-93,273132","N"
4430276,"3448 Pillsbury Ave S","Minneapolis","MN",55408,239900,2,1,"Lyndale",1037,6969,1909,2,"Garage",68,,"N","Coldwell Banker Burnet","44,939865","-93,281868","N"
4425286,"3449 32nd Ave S","Minneapolis","MN",55406,149000,2,1,"Howe",752,6098,1915,2,"Garage",89,30/12/2009,"Y","Housing Hub","44,9398","-93,225296","N"
4433514,"3450 Newton Ave N","Minneapolis","MN",55412,109900,3,"1,75","Folwell",1358,,1923,2,"Garage",49,7/5/2010,"Y","Howard Gangestad Real Estate","45,018265","-93,305359","N"
4425521,"3450 Penn Ave N","Minneapolis","MN",55412,145000,4,"1,75","Folwell",1921,4791,1909,1,"Garage",86,9/7/2013,"Y","RE/MAX Metro Elite","45,018284","-93,307899","N"
4439094,"3458 Sheridan Ave N","Minneapolis","MN",55412,79900,3,"1,75","Cleveland",1793,5227,1939,1,"Garage",13,,"N","Softlanding Real Estate","45,018524","-93,311722","N"
4438051,"3466 Garfield St NE","Minneapolis","MN",55418,239900,4,1,"Waite Park",1900,9583,1952,2,"Garage",18,27/12/2010,"Y","Keller Williams Classic Realty","45,031948","-93,231999","N"
4401782,"35 Stevens St E","St. Paul","MN",55107,74900,2,"1,25","West Side",1123,4791,1889,2,"Garage",137,,"N","ESNDC Real Estate Brokerage, LLC","44,929062","-93,083443","N"
4437774,"350 Brimhall St","St. Paul","MN",55105,349900,3,2,"Macalester-Groveland",1578,4791,1915,3,"Garage",19,21/11/2008,"Y","Coldwell Banker Burnet","44,930984","-93,165375","N"
4426797,"3500 Logan Ave N","Minneapolis","MN",55412,77900,3,"1,75","Folwell",1298,5227,1914,2,"Garage",82,,"N","RE/MAX Advantage Plus","45,018749","-93,302811","N"
4428694,"3501 Longfellow Ave","Minneapolis","MN",55407,154900,3,1,"Corcoran",1378,6534,1903,1,"Garage",75,,"N","Select Assoc. Realty","44,939388","-93,245712","N"
4413496,"3501 Lyndale Ave N","Minneapolis","MN",55412,92500,4,"1,75","McKinley",1924,4791,1923,3,"Garage",119,13/8/2008,"Y","RE/MAX Results","45,018646","-93,288391","N"
4400241,"3501 Zenith Ave S","Minneapolis","MN",55416,1250000,4,3,"West Calhoun",4570,10890,1929,2,"Garage",137,,"N","Coldwell Banker Burnet","44,939522","-93,321236","N"
4436996,"3507 Girard Ave N","Minneapolis","MN",55412,79900,4,"1,5","Folwell",1292,4356,1922,1,"Garage",26,14/4/2008,"Y","Keller Williams Classic Realty NW","45,018829","-93,297211","N"
4434421,"3509 1st Ave S","Minneapolis","MN",55408,224900,3,2,"Lyndale",2110,5662,1900,2,"Garage",44,,"N","Edina Realty, Inc.","44,939159","-93,276253","N"
4422308,"3509 43rd Ave S","Minneapolis","MN",55406,162900,2,1,"Howe",868,5227,1916,1,"Garage",98,,"N","Keller Williams Premier Realty","44,939323","-93,211105","N"
4406408,"3511 40th Ave S","Minneapolis","MN",55406,225000,3,2,"Howe",1344,7840,1903,4,"Garage",137,,"N","RE/MAX Results","44,939156","-93,214928","N"
4435270,"3511 Aldrich Ave N","Minneapolis","MN",55412,54900,3,"1,5","McKinley",1207,5662,1917,2,"Garage",40,,"N","Keller Williams Premier Realty","45,018921","-93,28965","N"
4439047,"3515 38th Ave S","Minneapolis","MN",55406,195000,3,1,"Howe",1345,4791,1929,1,"Garage",13,,"N","Equity Realty","44,939049","-93,217491","N"
4441482,"3515 Irving Ave N","Minneapolis","MN",55412,69900,3,1,"Folwell",1128,5227,1914,1,"Garage",2,,"N","Mark ET Realty, Inc.","45,019058","-93,299728","N"
4427006,"3518 Queen Ave N","Minneapolis","MN",55412,109900,3,1,"Cleveland",1072,5227,1926,0,"No Garage",82,19/10/2012,"Y","Team Estates Realty","45,019337","-93,309189","N"
4408297,"3521 W 25th St","Minneapolis","MN",55416,1895000,4,"3,75","Cedar - Isles - Dean",6330,17424,2011,3,"Garage",137,30/8/2010,"Y","Coldwell Banker Burnet","44,957077","-93,328606","N"
4436431,"3522 Xerxes Ave N","Minneapolis","MN",55412,150000,2,"1,75","Cleveland",1961,5662,1937,2,"Garage",33,,"N","Medina Realty, Inc","45,01936","-93,318047","Y"
4427891,"3523 Cleveland St NE","Minneapolis","MN",55418,171900,2,1,"Waite Park",1004,6098,1951,3,"Garage",77,27/8/2009,"Y","Twin Oaks Realty, Inc","45,031955","-93,230482","Y"
